time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-28T04:27:40.142Z,52.0077,-170.447,35,3.6,ml,,208,1.985,1.03,us,us6000a17h,2020-05-29T01:06:55.774Z,"149 km SW of Nikolski, Alaska",earthquake,2.6,2,0.105,12,reviewed,us,us
2020-05-28T04:19:09.620Z,38.0455017,-118.7665024,-0.77,3.26,ml,38,75,0.2911,0.08,nc,nc73397436,2020-05-29T02:16:35.036Z,"28km SE of Bodie, CA",earthquake,0.27,7.52,0.374,24,automatic,nc,nc
2020-05-28T04:18:09.320Z,38.0429993,-118.7588348,7.76,2.98,ml,36,74,0.2887,0.06,nc,nc73397431,2020-05-29T02:15:12.531Z,"29km SE of Bodie, CA",earthquake,0.27,1.8,0.381,20,automatic,nc,nc
2020-05-28T03:49:28.000Z,19.2175007,-155.3951721,32.3,2.54,ml,54,152,0.02002,0.12,hv,hv71531697,2020-05-29T00:52:20.040Z,"8 km E of P?hala, Hawaii",earthquake,0.44,0.62,2.86,35,automatic,hv,hv
2020-05-28T02:29:10.910Z,19.2745,-68.0076,10,3.23,md,19,329,1.0351,0.36,pr,pr2020149002,2020-05-29T00:46:50.040Z,"87 km NNE of Punta Cana, Dominican Republic",earthquake,15.18,21.92,0.08,7,reviewed,pr,pr
2020-05-28T02:28:21.600Z,32.0371667,-115.9288333,24.56,2.71,ml,17,177,0.03615,0.27,ci,ci39220119,2020-05-29T00:45:16.040Z,"68km ENE of Ensenada, B.C., MX",earthquake,1.68,0.97,0.191,26,automatic,ci,ci
2020-05-28T01:40:34.848Z,-5.9189,102.7932,21.05,4.7,mb,,115,1.556,0.62,us,us6000a0p6,2020-05-29T00:38:37.040Z,"215 km SSW of Pagar Alam, Indonesia",earthquake,8.3,4.6,0.087,40,reviewed,us,us
2020-05-28T01:29:20.566Z,54.5052,-160.2386,21.8,3.8,mb,,201,0.498,0.7,us,us6000a0nl,2020-05-29T00:26:30.040Z,"94 km S of Sand Point, Alaska",earthquake,5.5,11.1,0.131,15,reviewed,us,us
2020-05-28T00:47:58.020Z,38.1467,-117.9755,15,2.7,ml,32,48.7,0.017,0.11,nn,nn00736740,2020-05-28T01:07:49.040Z,"29 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-28T00:21:00.130Z,17.9408,-66.3368,5,3.15,md,22,190,0.2313,0.37,pr,pr2020149000,2020-05-28T01:13:44.264Z,"4 km SE of Jauca, Puerto Rico",earthquake,0.79,1.32,0.21,16,reviewed,pr,pr
2020-05-27T23:31:59.790Z,38.1912,-117.7415,12.8,2.5,ml,26,99.5,0.03,0.11,nn,nn00736695,2020-05-28T00:31:58.040Z,"39 km SE of Mina, Nevada",earthquake,,1.4,,,automatic,nn,nn
2020-05-27T23:06:21.008Z,-6.1766,147.1853,89.24,4.8,mb,,45,3.207,0.82,us,us6000a0lf,2020-05-27T23:27:03.040Z,"64 km NNE of Lae, Papua New Guinea",earthquake,5.1,7,0.058,91,reviewed,us,us
2020-05-27T22:51:43.150Z,19.856,-155.6815,12.38,2.5,ml,52,104,0.1712,0.13,hv,hv71531467,2020-05-29T06:36:08.698Z,"14 km SE of Waikoloa, Hawaii",earthquake,0.38,0.42,0.181,20,reviewed,hv,hv
2020-05-27T22:51:21.430Z,17.8681,-66.8761,12,2.45,md,14,247,0.107,0.14,pr,pr2020148018,2020-05-27T23:08:20.477Z,"11 km SSE of Guánica, Puerto Rico",earthquake,0.79,0.48,0.14,10,reviewed,pr,pr
2020-05-27T22:34:07.474Z,-17.0944,167.8446,10,4.7,mb,,169,4.367,0.94,us,us6000a0kn,2020-05-27T22:55:33.040Z,"86 km NW of Port-Vila, Vanuatu",earthquake,10.7,1.9,0.115,23,reviewed,us,us
2020-05-27T21:45:03.408Z,38.1351,-118.0696,2.9,3.3,ml,30,56.15,0.029,0.1904,nn,nn00736648,2020-05-28T02:21:22.580Z,"28 km S of Mina, Nevada",earthquake,,0.9,0.4,11,reviewed,nn,nn
2020-05-27T21:26:13.310Z,18.0138,-66.7333,6,2.47,md,18,135,0.1303,0.16,pr,pr2020148017,2020-05-27T21:55:20.916Z,"2 km NW of Tallaboa, Puerto Rico",earthquake,0.36,0.19,0.32,4,reviewed,pr,pr
2020-05-27T21:09:11.145Z,-23.7582,69.6188,10,5.4,mb,,49,21.117,0.8,us,us6000a0hj,2020-05-28T21:10:48.430Z,"784 km SE of Baie aux Huîtres, Mauritius",earthquake,10.9,1.9,0.053,123,reviewed,us,us
2020-05-27T20:57:34.930Z,18.0026,-66.7378,6,2.98,md,13,149,0.1376,0.12,pr,pr2020148015,2020-05-27T21:09:53.444Z,"2 km WNW of Tallaboa, Puerto Rico",earthquake,0.42,0.21,0.15,7,reviewed,pr,pr
2020-05-27T20:19:25.230Z,44.2838333,-115.0576667,6.08,2.62,ml,18,67,0.322,0.24,mb,mb80427169,2020-05-27T21:13:38.130Z,"12 km NW of Stanley, Idaho",earthquake,0.45,1.09,0.154,15,reviewed,mb,mb
2020-05-27T20:16:52.016Z,62.9425,-151.2696,106.3,2.6,ml,,,,0.65,ak,ak0206t3jklh,2020-05-28T04:19:20.105Z,"56 km NNW of Petersville, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-27T19:58:01.970Z,17.9951,-66.8616,10,2.7,md,16,125,0.0266,0.27,pr,pr2020148014,2020-05-27T20:37:18.756Z,"2 km SSE of Palomas, Puerto Rico",earthquake,0.56,0.75,0.13,5,reviewed,pr,pr
2020-05-27T19:45:55.576Z,12.881,-45.0155,10,4.6,mb,,116,10.785,0.9,us,us6000a0f5,2020-05-27T20:56:07.040Z,"1187 km NE of Rémire-Montjoly, French Guiana",earthquake,12.2,1.9,0.077,50,reviewed,us,us
2020-05-27T19:35:52.783Z,-6.2262,130.7015,138.56,4.8,mb,,91,1.842,1.03,us,us6000a0e8,2020-05-27T19:54:24.040Z,"236 km WSW of Tual, Indonesia",earthquake,8.8,8.4,0.062,82,reviewed,us,us
2020-05-27T19:18:43.396Z,-6.9518,123.3683,613.3,4.3,mb,,62,2.013,0.52,us,us6000a0du,2020-05-27T20:02:46.040Z,"224 km NE of Maumere, Indonesia",earthquake,11.7,9.4,0.091,34,reviewed,us,us
2020-05-27T19:13:18.751Z,38.1523,-117.9738,8.2,2.7,ml,29,47.59,0.018,0.1518,nn,nn00736562,2020-05-28T02:16:54.853Z,"28 km SSE of Mina, Nevada",earthquake,,0.6,0.33,11,reviewed,nn,nn
2020-05-27T19:01:48.803Z,-17.3524,167.518,10,4.9,mb,,67,4.135,0.78,us,us6000a0ef,2020-05-27T20:15:10.040Z,"94 km WNW of Port-Vila, Vanuatu",earthquake,5.5,1.8,0.11,26,reviewed,us,us
2020-05-27T18:16:35.089Z,38.1225,-118.0843,4.5,2.6,ml,28,57.29,0.045,0.1565,nn,nn00736530,2020-05-28T02:16:44.355Z,"29 km S of Mina, Nevada",earthquake,,1.8,0.29,8,reviewed,nn,nn
2020-05-27T17:43:11.864Z,38.1669,-117.8483,7.4,3.3,ml,28,49.75,0.019,0.1646,nn,nn00736500,2020-05-28T02:20:26.703Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.42,10,reviewed,nn,nn
2020-05-27T17:41:26.851Z,38.1666,-117.9891,2.1,2.7,ml,22,86.71,0.033,0.1973,nn,nn00736496,2020-05-28T02:16:38.330Z,"26 km SSE of Mina, Nevada",earthquake,,0.8,0.67,5,reviewed,nn,nn
2020-05-27T17:02:01.770Z,36.8861656,-121.6255035,5.95,3.44,ml,65,65,0.05332,0.15,nc,nc73397161,2020-05-28T21:45:18.627Z,"2km E of Aromas, CA",earthquake,0.24,0.61,0.26,25,automatic,nc,nc
2020-05-27T16:25:15.898Z,63.1894,-150.7574,128.7,2.8,ml,,,,0.46,ak,ak0206t17otz,2020-05-27T21:47:20.040Z,"62 km SE of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-27T16:03:23.888Z,38.1752,-117.8019,9.5,4.2,ml,32,51.09,0.056,0.1661,nn,nn00736420,2020-05-28T16:04:28.969Z,"35 km SE of Mina, Nevada",earthquake,,0.7,0.22,9,reviewed,nn,nn
2020-05-27T15:56:36.800Z,36.7356682,-121.2181702,0.61,2.83,md,6,137,0.1135,0.22,nc,nc73397106,2020-05-27T23:59:16.791Z,"11km ESE of Tres Pinos, CA",earthquake,1.61,16.53,0.35,3,automatic,nc,nc
2020-05-27T15:41:49.577Z,-17.9577,-178.4555,566.95,4.5,mb,,132,3.332,0.87,us,us6000a06q,2020-05-27T15:58:57.040Z,"236 km E of Levuka, Fiji",earthquake,12.9,4.6,0.028,368,reviewed,us,us
2020-05-27T14:44:41.910Z,52.0086667,178.271,2.81,2.53,ml,7,338,0.1558,0.06,av,av70897044,2020-05-29T00:59:14.620Z,"350 km W of Adak, Alaska",earthquake,3.34,0.67,0.292,4,reviewed,av,av
2020-05-27T13:58:32.064Z,35.384,139.0273,151.52,4.3,mb,,119,0.988,0.8,us,us6000a043,2020-05-28T09:35:48.840Z,"10 km NE of Gotenba, Japan",earthquake,5.6,6.5,0.055,93,reviewed,us,us
2020-05-27T13:29:18.630Z,17.9885,-66.851,12,2.55,md,13,168,0.0312,0.14,pr,pr2020148013,2020-05-27T14:10:20.363Z,"3 km W of Indios, Puerto Rico",earthquake,0.55,0.56,0.04,4,reviewed,pr,pr
2020-05-27T13:20:37.530Z,44.2881667,-115.194,10.75,2.55,ml,13,67,0.248,0.27,mb,mb80427034,2020-05-27T17:55:48.030Z,"21 km WNW of Stanley, Idaho",earthquake,0.61,1.26,0.171,18,reviewed,mb,mb
2020-05-27T12:42:06.696Z,38.1748,-117.8972,4.9,2.9,ml,28,48.05,0.024,0.1178,nn,nn00736275,2020-05-28T02:16:26.004Z,"30 km SE of Mina, Nevada",earthquake,,0.6,0.44,10,reviewed,nn,nn
2020-05-27T12:32:41.860Z,19.2133333,-155.3956667,30.96,3.67,ml,62,155,0.02411,0.12,hv,hv71530867,2020-05-29T10:05:21.853Z,"8 km E of P?hala, Hawaii",earthquake,0.39,0.54,0.146,42,reviewed,hv,hv
2020-05-27T12:24:06.500Z,17.935,-66.837,11,2.62,md,15,217,0.0582,0.18,pr,pr2020148012,2020-05-27T12:38:03.810Z,"6 km SSW of Indios, Puerto Rico",earthquake,0.72,0.65,0.13,11,reviewed,pr,pr
2020-05-27T11:57:21.183Z,38.1527,-117.9692,8.3,2.9,ml,29,44.79,0.016,0.1641,nn,nn00736253,2020-05-28T02:16:21.416Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.19,9,reviewed,nn,nn
2020-05-27T11:50:50.860Z,17.9583,-66.8288,13,2.65,md,13,206,0.0531,0.23,pr,pr2020148011,2020-05-27T12:05:31.474Z,"4 km SSW of Indios, Puerto Rico",earthquake,1.27,0.54,0.16,9,reviewed,pr,pr
2020-05-27T10:44:30.340Z,17.9505,-66.9246,11,2.54,md,12,211,0.0516,0.23,pr,pr2020148010,2020-05-27T11:09:25.900Z,"2 km SW of Guánica, Puerto Rico",earthquake,0.84,0.59,0.28,6,reviewed,pr,pr
2020-05-27T10:43:33.210Z,38.1818,-117.7897,5.3,2.6,ml,40,51.65,0.055,0.17,nn,nn00736217,2020-05-27T10:46:59.095Z,"36 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-27T10:29:23.420Z,-17.5317,179.9198,596.84,4.3,mb,,152,1.792,0.69,us,us60009zyd,2020-05-27T10:44:11.040Z,"87 km NE of Levuka, Fiji",earthquake,14.4,7.5,0.087,38,reviewed,us,us
2020-05-27T10:11:55.860Z,-17.1299,167.6629,10,5,mb,,68,4.342,1.34,us,us60009zxu,2020-05-27T10:28:39.040Z,"96 km NW of Port-Vila, Vanuatu",earthquake,10.4,1.9,0.098,33,reviewed,us,us
2020-05-27T09:41:50.499Z,38.2029,-117.7257,7.9,2.7,ml,27,52.85,0.03,0.1859,nn,nn00736188,2020-05-28T02:16:16.606Z,"39 km ESE of Mina, Nevada",earthquake,,0.8,0.31,9,reviewed,nn,nn
2020-05-27T09:20:31.240Z,17.8605,-66.8791,12,2.88,md,23,223,0.1146,0.18,pr,pr2020148008,2020-05-27T10:04:56.781Z,"12 km SSE of Guánica, Puerto Rico",earthquake,0.62,0.47,0.38,16,reviewed,pr,pr
2020-05-27T09:19:51.146Z,24.8132,125.4264,38.32,5.2,mww,,60,2.224,0.83,us,us60009zx7,2020-05-27T09:34:09.040Z,"12 km E of Hirara, Japan",earthquake,7.1,6.4,0.098,10,reviewed,us,us
2020-05-27T09:11:38.749Z,35.9038,52.0286,10,3.8,mb,,191,5.205,1.12,us,us6000a0gm,2020-05-28T16:11:56.378Z,"20 km N of Dam?vand, Iran",earthquake,9.3,2,0.207,6,reviewed,us,us
2020-05-27T08:45:49.401Z,38.164,-117.8784,7,2.9,ml,23,48.54,0.006,0.1639,nn,nn00736161,2020-05-28T02:16:13.609Z,"32 km SE of Mina, Nevada",earthquake,,0.7,0.33,3,reviewed,nn,nn
2020-05-27T08:11:01.790Z,19.2086658,-155.39534,31.4,2.46,ml,56,157,0.02876,0.13,hv,hv71530532,2020-05-28T07:42:01.040Z,"8 km E of P?hala, Hawaii",earthquake,0.47,0.63,3.05,32,automatic,hv,hv
2020-05-27T08:05:55.187Z,-17.2674,167.6097,30.44,5.1,mb,,66,4.21,1.08,us,us60009zwb,2020-05-27T14:54:32.186Z,"91 km NW of Port-Vila, Vanuatu",earthquake,7,5.4,0.062,84,reviewed,us,us
2020-05-27T07:59:15.612Z,38.206,-117.7894,7.4,2.9,ml,23,52.98,0.04,0.1193,nn,nn00736126,2020-05-28T07:10:17.040Z,"34 km SE of Mina, Nevada",earthquake,,0.8,0.28,4,reviewed,nn,nn
2020-05-27T07:53:34.420Z,40.2371674,-124.1858368,12.81,2.5,md,9,169,0.01732,0.08,nc,nc73396951,2020-05-27T09:34:03.781Z,"13km SE of Petrolia, CA",earthquake,0.65,0.93,0.08,9,automatic,nc,nc
2020-05-27T07:49:18.660Z,18.9175,-67.8994,1.15,2.6,ml,,190,0.87,0.28,us,us60009zvu,2020-05-28T06:44:29.040Z,"64 km NE of Punta Cana, Dominican Republic",earthquake,6.2,13,0.061,35,reviewed,us,us
2020-05-27T07:46:53.408Z,5.0255,125.3261,183.57,4.9,mb,,42,2.046,1.3,us,us60009zvw,2020-05-27T08:01:20.040Z,"44 km SSW of Sarangani, Philippines",earthquake,5.4,7.2,0.091,38,reviewed,us,us
2020-05-27T07:09:10.686Z,-17.1569,167.8644,10,6.1,mww,,52,13.787,0.91,us,us60009zv5,2020-05-29T02:46:14.927Z,"79 km NW of Port-Vila, Vanuatu",earthquake,11.3,1.8,0.098,10,reviewed,us,us
2020-05-27T06:32:08.110Z,34.1372,141.3569,39.65,4.6,mb,,137,1.642,0.74,us,us60009zud,2020-05-27T06:49:27.040Z,"147 km SE of Katsuura, Japan",earthquake,7.7,7.7,0.042,170,reviewed,us,us
2020-05-27T06:20:10.226Z,38.2031,-117.7305,7.5,2.9,ml,30,50.32,0.027,0.1588,nn,nn00736032,2020-05-28T06:19:50.040Z,"39 km ESE of Mina, Nevada",earthquake,,1,0.27,11,reviewed,nn,nn
2020-05-27T06:16:52.730Z,17.9465,-66.8806,15,2.74,md,21,191,0.0286,0.21,pr,pr2020148006,2020-05-27T06:55:30.817Z,"3 km SSE of Maria Antonia, Puerto Rico",earthquake,0.68,0.49,0.22,17,reviewed,pr,pr
2020-05-27T05:20:52.930Z,17.9683,-66.8003,12,2.98,md,24,181,0.0792,0.21,pr,pr2020148004,2020-05-27T13:40:36.040Z,"3 km SE of Indios, Puerto Rico",earthquake,0.56,0.38,0.24,23,reviewed,pr,pr
2020-05-27T04:58:32.183Z,-40.4687,173.6265,178.24,4.4,mb,,94,0.758,0.73,us,us60009ztc,2020-05-28T00:19:47.040Z,"81 km ENE of Takaka, New Zealand",earthquake,6.4,6.5,0.179,9,reviewed,us,us
2020-05-27T04:52:31.080Z,35.385,-118.9645,15.96,3.66,mw,110,35,0.1213,0.27,ci,ci39218863,2020-05-29T20:40:35.862Z,"6km SE of Oildale, CA",earthquake,0.15,0.67,,4,reviewed,ci,ci
2020-05-27T04:37:05.050Z,17.943,-66.946,5,2.62,md,22,204,0.0741,0.23,pr,pr2020148001,2020-05-27T04:53:35.680Z,"5 km SW of Guánica, Puerto Rico",earthquake,0.62,0.38,0.37,16,reviewed,pr,pr
2020-05-27T03:52:11.533Z,-8.2481,114.9449,10,4.3,mb,,72,0.815,0.69,us,us60009zsk,2020-05-28T01:40:54.892Z,"6 km S of Seririt, Indonesia",earthquake,5.7,1.7,0.119,20,reviewed,us,us
2020-05-27T03:16:09.938Z,38.1696,-117.8445,9.1,3.4,ml,34,47.74,0.023,0.265,nn,nn00735933,2020-05-28T02:18:08.427Z,"33 km SE of Mina, Nevada",earthquake,,1,0.21,14,reviewed,nn,nn
2020-05-27T02:55:03.706Z,-17.0974,167.7728,10,4.8,mb,,66,4.367,0.81,us,us60009zrt,2020-05-27T07:29:11.463Z,"91 km NW of Port-Vila, Vanuatu",earthquake,6.2,1.8,0.08,48,reviewed,us,us
2020-05-27T02:41:12.780Z,17.9306,-66.8216,9,3.1,md,23,195,0.0728,0.29,pr,pr2020148000,2020-05-27T03:19:21.040Z,"7 km S of Indios, Puerto Rico",earthquake,0.66,0.68,0.17,23,reviewed,pr,pr
2020-05-27T02:33:12.532Z,-24.531,-116.1462,10,5.2,mb,,109,39.967,1.32,us,us60009zrg,2020-05-27T02:52:16.040Z,"732 km WNW of Hanga Roa, Chile",earthquake,14.6,1.9,0.032,328,reviewed,us,us
2020-05-27T02:14:30.063Z,56.0932,-149.6886,16.3,2.6,ml,,,,1.31,ak,ak0206sstcuu,2020-05-27T17:51:09.990Z,"231 km SE of Chiniak, Alaska",earthquake,,5.3,,,reviewed,ak,ak
2020-05-27T01:51:26.200Z,38.151,-117.9658,14.9,2.6,ml,28,59.39,0.015,0.13,nn,nn00735891,2020-05-27T02:30:17.040Z,"29 km SSE of Mina, Nevada",earthquake,,0.4,,,automatic,nn,nn
2020-05-27T01:09:53.539Z,34.1777,25.6408,13.97,5,mww,,27,1.268,0.98,us,us60009zq8,2020-05-27T01:27:21.040Z,"92 km S of Néa Anatolí, Greece",earthquake,6.8,4.2,0.052,35,reviewed,us,us
2020-05-27T00:57:02.389Z,38.1394,-118.0492,2.2,3.8,ml,32,43.31,0.021,0.1707,nn,nn00735859,2020-05-28T02:17:01.518Z,"28 km S of Mina, Nevada",earthquake,,0.6,0.35,14,reviewed,nn,nn
2020-05-27T00:40:32.427Z,34.1502,25.5565,10,4.2,mb,,117,1.26,0.92,us,us60009zpi,2020-05-27T01:45:20.040Z,"95 km S of Néa Anatolí, Greece",earthquake,8.2,1.9,0.085,39,reviewed,us,us
2020-05-26T23:34:59.140Z,17.9251,-66.8441,11,2.83,md,21,198,0.0611,0.24,pr,pr2020147022,2020-05-26T23:49:59.864Z,"7 km SE of Maria Antonia, Puerto Rico",earthquake,0.58,0.53,0.24,14,reviewed,pr,pr
2020-05-26T23:12:02.867Z,-17.0893,167.4706,10,4.9,mb,,108,1.653,0.91,us,us60009zmr,2020-05-26T23:55:22.868Z,"109 km S of Lakatoro, Vanuatu",earthquake,7.9,1.9,0.093,36,reviewed,us,us
2020-05-26T23:04:07.830Z,17.9201,-66.8471,11,3.01,md,19,199,0.0637,0.27,pr,pr2020147020,2020-05-26T23:33:43.391Z,"7 km SE of Maria Antonia, Puerto Rico",earthquake,0.73,0.78,0.2,14,reviewed,pr,pr
2020-05-26T22:52:12.930Z,-17.0378,167.842,9.74,5.6,mww,,104,1.696,1.02,us,us60009zma,2020-05-27T22:54:27.081Z,"92 km NNW of Port-Vila, Vanuatu",earthquake,5.8,2.8,0.044,49,reviewed,us,us
2020-05-26T22:14:30.301Z,38.1707,-117.8186,7.9,3.6,ml,34,48.77,0.042,0.1737,nn,nn00735741,2020-05-28T03:14:54.040Z,"35 km SE of Mina, Nevada",earthquake,,0.7,0.27,12,reviewed,nn,nn
2020-05-26T22:05:03.330Z,17.9205,-66.8435,11,3.07,md,22,199,0.0652,0.23,pr,pr2020147018,2020-05-26T23:31:17.768Z,"8 km SE of Maria Antonia, Puerto Rico",earthquake,0.69,0.52,0.27,19,reviewed,pr,pr
2020-05-26T21:35:21.606Z,44.281,-115.1071,6.8,2.5,ml,,66,0.291,0.81,us,us60009zk7,2020-05-28T03:13:11.040Z,"15 km WNW of Stanley, Idaho",earthquake,1.3,5.9,0.049,54,reviewed,us,us
2020-05-26T21:21:53.657Z,31.6772,-104.4222,5,3,ml,,54,0.067,0.75,us,us60009zjr,2020-05-28T03:12:00.040Z,"55 km S of Whites City, New Mexico",earthquake,1.3,1.6,0.069,48,reviewed,us,us
2020-05-26T20:07:48.748Z,31.6854,-104.3466,5,2.8,ml,,51,0.096,0.82,us,us60009zhk,2020-05-28T20:27:14.040Z,"54 km S of Whites City, New Mexico",earthquake,1.2,1.7,0.042,74,reviewed,us,us
2020-05-26T19:53:46.400Z,32.7123333,-115.7691667,10.2,3.59,ml,61,43,0.05631,0.3,ci,ci39218391,2020-05-29T18:17:48.121Z,"21km E of Ocotillo, CA",earthquake,0.29,0.49,0.158,105,reviewed,ci,ci
2020-05-26T19:26:04.500Z,-31.6992,-68.2211,108,4,mb,,80,0.423,1.14,us,us60009zgg,2020-05-28T20:59:35.040Z,"7 km SE of Caucete, Argentina",earthquake,8.1,5.4,0.3,5,reviewed,us,us
2020-05-26T18:25:30.340Z,52.6274,-168.7293,33.07,3.9,mb,,175,0.678,0.94,us,us60009zfi,2020-05-29T16:29:46.932Z,"35 km SSE of Nikolski, Alaska",earthquake,6.4,8.3,0.081,40,reviewed,us,us
2020-05-26T17:53:46.050Z,38.1485,-117.937,15.8,2.5,ml,19,90.53,0.04,0.03,nn,nn00735579,2020-05-29T16:02:59.040Z,"30 km SSE of Mina, Nevada",earthquake,,2.1,,,automatic,nn,nn
2020-05-26T17:48:04.770Z,19.4826,-68.093,32,3.51,md,10,332,1.258,0.38,pr,pr2020147014,2020-05-29T15:47:20.040Z,"104 km NNE of Punta Cana, Dominican Republic",earthquake,3.2,24.43,0.08,9,reviewed,pr,pr
2020-05-26T16:53:07.560Z,38.1867,-117.8368,10.9,2.6,ml,39,70.49,0.046,0.11,nn,nn00735549,2020-05-26T17:27:13.040Z,"32 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-05-26T16:31:53.595Z,38.1608,-117.8783,6.6,3.1,ml,31,46.64,0.006,0.1319,nn,nn00735530,2020-05-27T02:13:54.307Z,"32 km SE of Mina, Nevada",earthquake,,0.5,0.34,13,reviewed,nn,nn
2020-05-26T16:26:09.030Z,17.9186,-66.938,9,2.64,md,18,229,0.0815,0.19,pr,pr2020147013,2020-05-26T16:57:48.566Z,"6 km SSW of Guánica, Puerto Rico",earthquake,0.53,0.62,0.3,8,reviewed,pr,pr
2020-05-26T15:55:41.020Z,19.4436667,-155.3373333,6.18,3.27,ml,58,92,0.04907,0.12,hv,hv71529172,2020-05-28T06:56:46.216Z,"10 km W of Volcano, Hawaii",earthquake,0.24,0.36,0.171,38,reviewed,hv,hv
2020-05-26T15:31:39.820Z,38.1567,-117.9377,10.3,2.7,ml,37,48.23,0.033,0.13,nn,nn00735482,2020-05-29T07:41:02.213Z,"29 km SSE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-05-26T15:23:16.205Z,63.0033,-150.7205,118.8,3.3,ml,,,,0.62,ak,ak0206rd2hb5,2020-05-27T14:27:28.884Z,"56 km N of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-26T15:12:14.690Z,38.1043,-118.0902,1.9,2.5,ml,19,65.11,0.046,0.07,nn,nn00735465,2020-05-26T15:24:35.040Z,"31 km S of Mina, Nevada",earthquake,,9.6,,,automatic,nn,nn
2020-05-26T14:34:15.836Z,44.2777,-115.1074,10,2.7,ml,,67,0.288,0.57,us,us70009qp3,2020-05-26T18:20:31.040Z,"15 km WNW of Stanley, Idaho",earthquake,1.5,2,0.05,52,reviewed,us,us
2020-05-26T14:00:24.540Z,-18.0188,-177.9749,557.24,4.6,mb,,90,3.692,0.72,us,us70009qny,2020-05-26T14:49:23.040Z,"286 km E of Levuka, Fiji",earthquake,12.9,8.1,0.079,47,reviewed,us,us
2020-05-26T13:55:54.331Z,37.8385,72.7737,162.73,4.5,mb,,98,1.809,0.38,us,us70009qnl,2020-05-26T14:36:30.040Z,"106 km NNE of Khand?d, Afghanistan",earthquake,8.4,7.5,0.191,8,reviewed,us,us
2020-05-26T13:53:31.982Z,34.0927,25.5917,10,4.5,mb,,176,1.325,0.59,us,us70009qni,2020-05-26T15:57:50.040Z,"101 km S of Néa Anatolí, Greece",earthquake,7.4,1.9,0.06,80,reviewed,us,us
2020-05-26T13:50:12.150Z,17.9958,-66.886,13,3,md,20,99,0.0218,0.23,pr,pr2020147012,2020-05-26T23:34:11.661Z,"1 km N of Maria Antonia, Puerto Rico",earthquake,0.73,0.45,0.31,12,reviewed,pr,pr
2020-05-26T13:04:35.497Z,38.1544,-117.9541,8,2.8,ml,30,47.73,0.016,0.1487,nn,nn00735382,2020-05-26T20:00:31.040Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.35,10,reviewed,nn,nn
2020-05-26T12:59:05.250Z,17.9428,-66.933,7,2.71,md,20,197,0.0628,0.23,pr,pr2020147010,2020-05-26T13:47:56.299Z,"4 km SW of Guánica, Puerto Rico",earthquake,0.57,0.3,0.3,9,reviewed,pr,pr
2020-05-26T12:41:15.617Z,61.324,-146.1391,27.6,2.8,ml,,,,0.84,ak,ak0206rbe1bd,2020-05-26T13:08:55.040Z,"24 km NNE of Valdez, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-26T12:34:50.931Z,29.1694,103.7641,10,4.5,mb,,84,8.71,0.68,us,us70009qly,2020-05-26T15:19:24.158Z,"35 km SW of Luocheng, China",earthquake,11.9,1.9,0.095,33,reviewed,us,us
2020-05-26T12:32:08.020Z,38.2388,-117.7927,5.6,2.6,ml,36,51.79,0.052,0.1,nn,nn00735360,2020-05-26T12:36:17.200Z,"32 km ESE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-26T11:34:00.040Z,38.2208,-117.7897,5.9,2.5,ml,21,50.66,0.056,0.11,nn,nn00735311,2020-05-26T12:22:44.040Z,"33 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-05-26T11:16:08.820Z,17.8708,-66.8105,7,2.65,md,14,243,0.1249,0.12,pr,pr2020147009,2020-05-26T11:34:07.781Z,"13 km S of Indios, Puerto Rico",earthquake,0.49,0.4,0.13,8,reviewed,pr,pr
2020-05-26T11:15:23.770Z,38.1683,-117.8802,6,2.7,ml,36,47.33,0.023,0.15,nn,nn00735287,2020-05-26T12:24:47.040Z,"31 km SE of Mina, Nevada",earthquake,,0.3,,,automatic,nn,nn
2020-05-26T10:20:27.000Z,-22.6194,-66.4228,271.21,4.4,mb,,110,1.654,0.5,us,us70009qj3,2020-05-26T10:43:37.040Z,"75 km W of Abra Pampa, Argentina",earthquake,7.7,10.5,0.24,5,reviewed,us,us
2020-05-26T10:13:49.862Z,4.8481,126.9934,87.76,4.3,mb,,118,2.617,0.51,us,us70009qj5,2020-05-26T10:31:37.040Z,"180 km ESE of Sarangani, Philippines",earthquake,8.9,6.4,0.108,24,reviewed,us,us
